['07/26/19 19:11:15', 1785.885, 7.687, 45.836600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:11:25', 1795.965, 7.625, 45.725, 1.0, 33.8, 28.0]
['07/26/19 19:11:35', 1806.045, 7.562, 45.6116, 1.0, 33.8, 28.0]
['07/26/19 19:11:45', 1816.125, 7.562, 45.5, 1.0, 33.8, 28.0]
['07/26/19 19:11:55', 1826.205, 7.5, 45.5, 1.0, 33.8, 28.0]
['07/26/19 19:12:05', 1836.285, 7.437, 45.3866, 1.0, 33.8, 28.0]
['07/26/19 19:12:15', 1846.365, 7.375, 45.275, 0, 32.0, 0]
['07/26/19 19:12:25', 1856.445, 7.312, 45.1616, 0, 32.0, 0]
['07/26/19 19:12:35', 1866.525, 7.25, 45.05, 1.0, 33.8, 28.0]
['07/26/19 19:12:45', 1876.605, 7.187, 45.05, 0, 32.0, 0]
['07/26/19 19:12:56', 1886.685, 7.187, 44.825, 1.0, 33.8, 28.0]
['07/26/19 19:13:06', 1896.765, 7.125, 44.711600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:13:16', 1906.845, 7.062, 44.711600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:13:26', 1916.925, 7.0, 44.6, 1.0, 33.8, 28.0]
['07/26/19 19:13:36', 1927.005, 6.937, 44.4866, 1.0, 33.8, 28.0]
['07/26/19 19:13:46', 1937.085, 6.875, 44.375, 1.0, 33.8, 28.0]
['07/26/19 19:13:56', 1947.165, 6.812, 44.2616, 1.0, 33.8, 28.0]
['07/26/19 19:14:06', 1957.245, 6.75, 44.15, 1.0, 33.8, 28.0]
['07/26/19 19:14:16', 1967.325, 6.75, 44.15, 1.0, 33.8, 28.0]
['07/26/19 19:14:26', 1977.405, 6.687, 44.0366, 1.0, 33.8, 28.0]
['07/26/19 19:14:36', 1987.485, 6.625, 43.925, 1.0, 33.8, 28.0]
['07/26/19 19:14:46', 1997.565, 6.562, 43.8116, 1.0, 33.8, 28.0]
['07/26/19 19:14:57', 2007.645, 6.5, 43.7, 1.0, 33.8, 28.0]
['07/26/19 19:15:07', 2017.725, 6.437, 43.586600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:15:17', 2027.805, 6.375, 43.586600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:15:27', 2037.885, 6.375, 43.475, 0, 32.0, 0]
['07/26/19 19:15:37', 2047.965, 6.312, 43.3616, 0, 32.0, 0]
['07/26/19 19:15:47', 2058.045, 6.25, 43.25, 1.0, 33.8, 28.0]
['07/26/19 19:15:57', 2068.125, 6.187, 43.1366, 0, 32.0, 0]
['07/26/19 19:16:07', 2078.205, 6.187, 43.1366, 0, 32.0, 0]
['07/26/19 19:16:17', 2088.285, 6.062, 43.025, 1.0, 33.8, 28.0]
['07/26/19 19:16:27', 2098.365, 6.062, 42.9116, 1.0, 33.8, 28.0]
['07/26/19 19:16:37', 2108.445, 6.0, 42.8, 1.0, 33.8, 28.0]
['07/26/19 19:16:47', 2118.525, 5.937, 42.6866, 1.0, 33.8, 28.0]
['07/26/19 19:16:57', 2128.605, 5.875, 42.6866, 1.0, 33.8, 28.0]
['07/26/19 19:17:08', 2138.685, 5.875, 42.575, 1.0, 33.8, 28.0]
['07/26/19 19:17:18', 2148.765, 5.812, 42.461600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:17:28', 2158.845, 5.75, 42.35, 1.0, 33.8, 28.0]
['07/26/19 19:17:38', 2168.925, 5.687, 42.2366, 1.0, 33.8, 28.0]
['07/26/19 19:17:48', 2179.005, 5.625, 42.2366, 1.0, 33.8, 28.0]
['07/26/19 19:17:58', 2189.085, 5.625, 42.125, 1.0, 33.8, 28.0]
['07/26/19 19:18:08', 2199.165, 5.562, 42.0116, 1.0, 33.8, 28.0]
['07/26/19 19:18:18', 2209.245, 5.5, 41.9, 1.0, 33.8, 28.0]
['07/26/19 19:18:28', 2219.325, 5.437, 41.7866, 1.0, 33.8, 28.0]
['07/26/19 19:18:38', 2229.405, 5.437, 41.7866, 0, 32.0, 0]
['07/26/19 19:18:48', 2239.485, 5.375, 41.675, 0, 32.0, 0]
['07/26/19 19:18:58', 2249.565, 5.312, 41.5616, 0, 32.0, 0]
['07/26/19 19:19:09', 2259.645, 5.25, 41.45, 0, 32.0, 0]
['07/26/19 19:19:19', 2269.725, 5.25, 41.45, 1.0, 33.8, 28.0]
['07/26/19 19:19:29', 2279.805, 5.187, 41.336600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:19:39', 2289.885, 5.125, 41.225, 1.0, 33.8, 28.0]
['07/26/19 19:19:49', 2299.965, 5.062, 41.1116, 1.0, 33.8, 28.0]
['07/26/19 19:19:59', 2310.045, 5.062, 41.1116, 1.0, 33.8, 28.0]
['07/26/19 19:20:09', 2320.125, 5.0, 41.0, 1.0, 33.8, 28.0]
['07/26/19 19:20:19', 2330.205, 4.937, 40.8866, 1.0, 33.8, 28.0]
['07/26/19 19:20:29', 2340.285, 4.875, 40.775, 1.0, 33.8, 28.0]
['07/26/19 19:20:39', 2350.365, 4.875, 40.775, 1.0, 33.8, 28.0]
['07/26/19 19:20:49', 2360.445, 4.812, 40.6616, 1.0, 33.8, 28.0]
['07/26/19 19:20:59', 2370.525, 4.75, 40.55, 1.0, 33.8, 28.0]
['07/26/19 19:21:09', 2380.605, 4.75, 40.55, 1.0, 33.8, 28.0]
